asof_day,source,segment_type,segment_key,population,ranked_rows
2025-11-30,x,narrative,consumer,7,7
2025-11-30,x,narrative,crypto,20,20
2025-11-30,x,narrative,ev,9,9
2025-11-30,x,narrative,fintech,5,5
2025-11-30,x,narrative,media,2,2
2025-11-30,x,narrative,semis,22,22
2025-11-30,x,narrative,software,3,3
2025-12-01,x,horizon,180D,36,36
2025-12-01,x,horizon,1D,156,156
2025-12-01,x,horizon,20D,119,119
2025-12-01,x,horizon,5D,149,149
2025-12-01,x,horizon,60D,61,61
2025-12-01,x,horizon,90D,51,51
2025-12-01,x,investor_type,flow_momentum,80,80
2025-12-01,x,investor_type,fundamental,57,57
2025-12-01,x,investor_type,mixed,1,1
2025-12-01,x,investor_type,technical,38,38
2025-12-01,x,narrative,ai_infra,14,14
2025-12-01,x,narrative,consumer,7,7
2025-12-01,x,narrative,crypto,20,20
2025-12-01,x,narrative,ev,9,9
2025-12-01,x,narrative,fintech,5,5
2025-12-01,x,narrative,media,2,2
2025-12-01,x,narrative,semis,22,22
2025-12-01,x,narrative,software,3,3
2025-12-02,x,horizon,180D,36,36
2025-12-02,x,horizon,1D,161,161
2025-12-02,x,horizon,20D,119,119
2025-12-02,x,horizon,5D,150,150
2025-12-02,x,horizon,60D,62,62
2025-12-02,x,horizon,90D,53,53
2025-12-02,x,investor_type,flow_momentum,81,81
2025-12-02,x,investor_type,fundamental,57,57
2025-12-02,x,investor_type,mixed,2,2
2025-12-02,x,investor_type,technical,38,38
2025-12-02,x,narrative,ai_infra,14,14
2025-12-02,x,narrative,consumer,7,7
2025-12-02,x,narrative,crypto,20,20
2025-12-02,x,narrative,ev,9,9
2025-12-02,x,narrative,fintech,5,5
2025-12-02,x,narrative,media,2,2
2025-12-02,x,narrative,semis,22,22
2025-12-02,x,narrative,software,3,3
2025-12-03,x,horizon,180D,37,37
2025-12-03,x,horizon,1D,164,164
2025-12-03,x,horizon,20D,124,124
2025-12-03,x,horizon,5D,154,154
2025-12-03,x,horizon,60D,63,63
2025-12-03,x,horizon,90D,55,55
2025-12-03,x,investor_type,flow_momentum,82,82
2025-12-03,x,investor_type,fundamental,58,58
2025-12-03,x,investor_type,mixed,2,2
2025-12-03,x,investor_type,technical,38,38
2025-12-03,x,narrative,ai_infra,14,14
2025-12-03,x,narrative,consumer,7,7
2025-12-03,x,narrative,crypto,21,21
2025-12-03,x,narrative,ev,9,9
2025-12-03,x,narrative,fintech,5,5
2025-12-03,x,narrative,media,2,2
2025-12-03,x,narrative,semis,23,23
2025-12-03,x,narrative,software,3,3
2025-12-04,x,horizon,180D,37,37
2025-12-04,x,horizon,1D,166,166
2025-12-04,x,horizon,20D,124,124
2025-12-04,x,horizon,5D,156,156
2025-12-04,x,horizon,60D,63,63
2025-12-04,x,horizon,90D,56,56
2025-12-04,x,investor_type,flow_momentum,82,82
2025-12-04,x,investor_type,fundamental,58,58
2025-12-04,x,investor_type,mixed,2,2
2025-12-04,x,investor_type,technical,38,38
2025-12-04,x,narrative,ai_infra,14,14
2025-12-04,x,narrative,consumer,7,7
2025-12-04,x,narrative,crypto,21,21
2025-12-04,x,narrative,ev,9,9
2025-12-04,x,narrative,fintech,5,5
2025-12-04,x,narrative,media,2,2
2025-12-04,x,narrative,semis,23,23
2025-12-04,x,narrative,software,3,3
2025-12-05,x,horizon,180D,40,40
2025-12-05,x,horizon,1D,167,167
2025-12-05,x,horizon,20D,130,130
2025-12-05,x,horizon,5D,159,159
2025-12-05,x,horizon,60D,68,68
2025-12-05,x,horizon,90D,60,60
2025-12-05,x,investor_type,flow_momentum,82,82
2025-12-05,x,investor_type,fundamental,58,58
2025-12-05,x,investor_type,mixed,2,2
2025-12-05,x,investor_type,technical,39,39
2025-12-05,x,narrative,ai_infra,14,14
2025-12-05,x,narrative,consumer,7,7
2025-12-05,x,narrative,crypto,22,22
2025-12-05,x,narrative,ev,9,9
2025-12-05,x,narrative,fintech,5,5
2025-12-05,x,narrative,media,2,2
2025-12-05,x,narrative,semis,23,23
2025-12-05,x,narrative,software,3,3
2025-12-06,x,horizon,180D,40,40
2025-12-06,x,horizon,1D,170,170
2025-12-06,x,horizon,20D,132,132
2025-12-06,x,horizon,5D,162,162
2025-12-06,x,horizon,60D,68,68
2025-12-06,x,horizon,90D,60,60
2025-12-06,x,investor_type,flow_momentum,84,84
2025-12-06,x,investor_type,fundamental,59,59
2025-12-06,x,investor_type,mixed,2,2
2025-12-06,x,investor_type,technical,39,39
2025-12-06,x,narrative,ai_infra,14,14
2025-12-06,x,narrative,consumer,7,7
2025-12-06,x,narrative,crypto,22,22
2025-12-06,x,narrative,ev,9,9
2025-12-06,x,narrative,fintech,5,5
2025-12-06,x,narrative,media,2,2
2025-12-06,x,narrative,semis,24,24
2025-12-06,x,narrative,software,3,3
2025-12-07,x,horizon,180D,40,40
2025-12-07,x,horizon,1D,170,170
2025-12-07,x,horizon,20D,132,132
2025-12-07,x,horizon,5D,162,162
2025-12-07,x,horizon,60D,68,68
2025-12-07,x,horizon,90D,60,60
2025-12-07,x,investor_type,flow_momentum,84,84
2025-12-07,x,investor_type,fundamental,59,59
2025-12-07,x,investor_type,mixed,2,2
2025-12-07,x,investor_type,technical,39,39
2025-12-07,x,narrative,ai_infra,14,14
2025-12-07,x,narrative,consumer,7,7
2025-12-07,x,narrative,crypto,22,22
2025-12-07,x,narrative,ev,9,9
2025-12-07,x,narrative,fintech,5,5
2025-12-07,x,narrative,media,2,2
2025-12-07,x,narrative,semis,24,24
2025-12-07,x,narrative,software,3,3
2025-12-08,x,horizon,180D,40,40
2025-12-08,x,horizon,1D,170,170
2025-12-08,x,horizon,20D,132,132
2025-12-08,x,horizon,5D,162,162
2025-12-08,x,horizon,60D,68,68
2025-12-08,x,horizon,90D,60,60
2025-12-08,x,investor_type,flow_momentum,84,84
2025-12-08,x,investor_type,fundamental,59,59
2025-12-08,x,investor_type,mixed,2,2
2025-12-08,x,investor_type,technical,39,39
2025-12-08,x,narrative,ai_infra,14,14
2025-12-08,x,narrative,consumer,7,7
2025-12-08,x,narrative,crypto,22,22
2025-12-08,x,narrative,ev,9,9
2025-12-08,x,narrative,fintech,5,5
2025-12-08,x,narrative,media,2,2
2025-12-08,x,narrative,semis,24,24
2025-12-08,x,narrative,software,3,3
2025-12-09,x,horizon,180D,41,41
2025-12-09,x,horizon,1D,170,170
2025-12-09,x,horizon,20D,137,137
2025-12-09,x,horizon,5D,163,163
2025-12-09,x,horizon,60D,68,68
2025-12-09,x,horizon,90D,62,62
2025-12-09,x,investor_type,flow_momentum,84,84
2025-12-09,x,investor_type,fundamental,59,59
2025-12-09,x,investor_type,mixed,2,2
2025-12-09,x,investor_type,technical,39,39
2025-12-09,x,narrative,ai_infra,15,15
2025-12-09,x,narrative,consumer,7,7
2025-12-09,x,narrative,crypto,22,22
2025-12-09,x,narrative,ev,9,9
2025-12-09,x,narrative,fintech,5,5
2025-12-09,x,narrative,media,2,2
2025-12-09,x,narrative,semis,24,24
2025-12-09,x,narrative,software,3,3
2025-12-10,x,horizon,180D,42,42
2025-12-10,x,horizon,1D,172,172
2025-12-10,x,horizon,20D,140,140
2025-12-10,x,horizon,5D,167,167
2025-12-10,x,horizon,60D,72,72
2025-12-10,x,horizon,90D,64,64
2025-12-10,x,investor_type,flow_momentum,85,85
2025-12-10,x,investor_type,fundamental,59,59
2025-12-10,x,investor_type,mixed,2,2
2025-12-10,x,investor_type,technical,41,41
2025-12-10,x,narrative,ai_infra,15,15
2025-12-10,x,narrative,consumer,7,7
2025-12-10,x,narrative,crypto,22,22
2025-12-10,x,narrative,ev,10,10
2025-12-10,x,narrative,fintech,5,5
2025-12-10,x,narrative,media,2,2
2025-12-10,x,narrative,semis,24,24
2025-12-10,x,narrative,software,3,3
2025-12-11,x,horizon,180D,42,42
2025-12-11,x,horizon,1D,171,171
2025-12-11,x,horizon,20D,141,141
2025-12-11,x,horizon,5D,167,167
2025-12-11,x,horizon,60D,72,72
2025-12-11,x,horizon,90D,66,66
2025-12-11,x,investor_type,flow_momentum,86,86
2025-12-11,x,investor_type,fundamental,61,61
2025-12-11,x,investor_type,mixed,2,2
2025-12-11,x,investor_type,technical,42,42
2025-12-11,x,narrative,ai_infra,15,15
2025-12-11,x,narrative,consumer,7,7
2025-12-11,x,narrative,crypto,22,22
2025-12-11,x,narrative,ev,10,10
2025-12-11,x,narrative,fintech,5,5
2025-12-11,x,narrative,media,2,2
2025-12-11,x,narrative,semis,24,24
2025-12-11,x,narrative,software,3,3
2025-12-12,x,horizon,180D,42,42
2025-12-12,x,horizon,1D,170,170
2025-12-12,x,horizon,20D,142,142
2025-12-12,x,horizon,5D,170,170
2025-12-12,x,horizon,60D,73,73
2025-12-12,x,horizon,90D,69,69
2025-12-12,x,investor_type,flow_momentum,87,87
2025-12-12,x,investor_type,fundamental,63,63
2025-12-12,x,investor_type,mixed,2,2
2025-12-12,x,investor_type,technical,43,43
2025-12-12,x,narrative,ai_infra,15,15
2025-12-12,x,narrative,consumer,7,7
2025-12-12,x,narrative,crypto,23,23
2025-12-12,x,narrative,ev,11,11
2025-12-12,x,narrative,fintech,5,5
2025-12-12,x,narrative,media,2,2
2025-12-12,x,narrative,semis,24,24
2025-12-12,x,narrative,software,3,3
2025-12-13,x,horizon,180D,44,44
2025-12-13,x,horizon,1D,171,171
2025-12-13,x,horizon,20D,144,144
2025-12-13,x,horizon,5D,171,171
2025-12-13,x,horizon,60D,76,76
2025-12-13,x,horizon,90D,72,72
2025-12-13,x,investor_type,flow_momentum,89,89
2025-12-13,x,investor_type,fundamental,65,65
2025-12-13,x,investor_type,mixed,2,2
2025-12-13,x,investor_type,technical,44,44
2025-12-13,x,narrative,ai_infra,15,15
2025-12-13,x,narrative,consumer,7,7
2025-12-13,x,narrative,crypto,23,23
2025-12-13,x,narrative,ev,11,11
2025-12-13,x,narrative,fintech,5,5
2025-12-13,x,narrative,media,2,2
2025-12-13,x,narrative,semis,24,24
2025-12-13,x,narrative,software,3,3
2025-12-14,x,horizon,180D,44,44
2025-12-14,x,horizon,1D,171,171
2025-12-14,x,horizon,20D,144,144
2025-12-14,x,horizon,5D,171,171
2025-12-14,x,horizon,60D,76,76
2025-12-14,x,horizon,90D,72,72
2025-12-14,x,investor_type,flow_momentum,89,89
2025-12-14,x,investor_type,fundamental,65,65
2025-12-14,x,investor_type,mixed,2,2
2025-12-14,x,investor_type,technical,44,44
2025-12-14,x,narrative,ai_infra,15,15
2025-12-14,x,narrative,consumer,7,7
2025-12-14,x,narrative,crypto,23,23
2025-12-14,x,narrative,ev,11,11
2025-12-14,x,narrative,fintech,5,5
2025-12-14,x,narrative,media,2,2
2025-12-14,x,narrative,semis,24,24
2025-12-14,x,narrative,software,3,3
2025-12-15,x,horizon,180D,44,44
2025-12-15,x,horizon,1D,171,171
2025-12-15,x,horizon,20D,144,144
2025-12-15,x,horizon,5D,171,171
2025-12-15,x,horizon,60D,76,76
2025-12-15,x,horizon,90D,72,72
2025-12-15,x,investor_type,flow_momentum,89,89
2025-12-15,x,investor_type,fundamental,65,65
2025-12-15,x,investor_type,mixed,2,2
2025-12-15,x,investor_type,technical,44,44
2025-12-15,x,narrative,ai_infra,15,15
2025-12-15,x,narrative,consumer,7,7
2025-12-15,x,narrative,crypto,23,23
2025-12-15,x,narrative,ev,11,11
2025-12-15,x,narrative,fintech,5,5
2025-12-15,x,narrative,media,2,2
2025-12-15,x,narrative,semis,24,24
2025-12-15,x,narrative,software,3,3
2025-12-16,x,horizon,180D,44,44
2025-12-16,x,horizon,1D,172,172
2025-12-16,x,horizon,20D,145,145
2025-12-16,x,horizon,5D,176,176
2025-12-16,x,horizon,60D,78,78
2025-12-16,x,horizon,90D,73,73
2025-12-16,x,investor_type,flow_momentum,90,90
2025-12-16,x,investor_type,fundamental,66,66
2025-12-16,x,investor_type,mixed,2,2
2025-12-16,x,investor_type,technical,44,44
2025-12-16,x,narrative,ai_infra,16,16
2025-12-16,x,narrative,consumer,7,7
2025-12-16,x,narrative,crypto,23,23
2025-12-16,x,narrative,ev,11,11
2025-12-16,x,narrative,fintech,5,5
2025-12-16,x,narrative,media,2,2
2025-12-16,x,narrative,semis,25,25
2025-12-16,x,narrative,software,3,3
2025-12-17,x,horizon,180D,44,44
2025-12-17,x,horizon,1D,174,174
2025-12-17,x,horizon,20D,148,148
2025-12-17,x,horizon,5D,176,176
2025-12-17,x,horizon,60D,82,82
2025-12-17,x,horizon,90D,74,74
2025-12-17,x,investor_type,flow_momentum,90,90
2025-12-17,x,investor_type,fundamental,71,71
2025-12-17,x,investor_type,mixed,2,2
2025-12-17,x,investor_type,technical,46,46
2025-12-17,x,narrative,ai_infra,16,16
2025-12-17,x,narrative,consumer,7,7
2025-12-17,x,narrative,crypto,26,26
2025-12-17,x,narrative,ev,11,11
2025-12-17,x,narrative,fintech,5,5
2025-12-17,x,narrative,media,2,2
2025-12-17,x,narrative,semis,26,26
2025-12-17,x,narrative,software,3,3
2025-12-18,x,horizon,180D,44,44
2025-12-18,x,horizon,1D,178,178
2025-12-18,x,horizon,20D,150,150
2025-12-18,x,horizon,5D,176,176
2025-12-18,x,horizon,60D,84,84
2025-12-18,x,horizon,90D,76,76
2025-12-18,x,investor_type,flow_momentum,90,90
2025-12-18,x,investor_type,fundamental,71,71
2025-12-18,x,investor_type,mixed,2,2
2025-12-18,x,investor_type,technical,47,47
2025-12-18,x,narrative,ai_infra,16,16
2025-12-18,x,narrative,consumer,7,7
2025-12-18,x,narrative,crypto,26,26
2025-12-18,x,narrative,ev,11,11
2025-12-18,x,narrative,fintech,5,5
2025-12-18,x,narrative,media,2,2
2025-12-18,x,narrative,semis,26,26
2025-12-18,x,narrative,software,3,3
2025-12-19,x,horizon,180D,45,45
2025-12-19,x,horizon,1D,179,179
2025-12-19,x,horizon,20D,154,154
2025-12-19,x,horizon,5D,178,178
2025-12-19,x,horizon,60D,90,90
2025-12-19,x,horizon,90D,78,78
2025-12-19,x,investor_type,flow_momentum,91,91
2025-12-19,x,investor_type,fundamental,73,73
2025-12-19,x,investor_type,mixed,2,2
2025-12-19,x,investor_type,technical,47,47
2025-12-19,x,narrative,ai_infra,16,16
2025-12-19,x,narrative,consumer,6,6
2025-12-19,x,narrative,crypto,26,26
2025-12-19,x,narrative,ev,11,11
2025-12-19,x,narrative,fintech,5,5
2025-12-19,x,narrative,media,2,2
2025-12-19,x,narrative,semis,27,27
2025-12-19,x,narrative,software,3,3
2025-12-20,x,horizon,180D,45,45
2025-12-20,x,horizon,1D,184,184
2025-12-20,x,horizon,20D,158,158
2025-12-20,x,horizon,5D,180,180
2025-12-20,x,horizon,60D,91,91
2025-12-20,x,horizon,90D,78,78
2025-12-20,x,investor_type,flow_momentum,93,93
2025-12-20,x,investor_type,fundamental,74,74
2025-12-20,x,investor_type,mixed,2,2
2025-12-20,x,investor_type,technical,49,49
2025-12-20,x,narrative,ai_infra,18,18
2025-12-20,x,narrative,consumer,6,6
2025-12-20,x,narrative,crypto,26,26
2025-12-20,x,narrative,ev,11,11
2025-12-20,x,narrative,fintech,6,6
2025-12-20,x,narrative,media,2,2
2025-12-20,x,narrative,semis,27,27
2025-12-20,x,narrative,software,3,3
2025-12-21,x,horizon,180D,45,45
2025-12-21,x,horizon,1D,184,184
2025-12-21,x,horizon,20D,158,158
2025-12-21,x,horizon,5D,180,180
2025-12-21,x,horizon,60D,91,91
2025-12-21,x,horizon,90D,78,78
2025-12-21,x,investor_type,flow_momentum,93,93
2025-12-21,x,investor_type,fundamental,74,74
2025-12-21,x,investor_type,mixed,2,2
2025-12-21,x,investor_type,technical,49,49
2025-12-21,x,narrative,ai_infra,18,18
2025-12-21,x,narrative,consumer,6,6
2025-12-21,x,narrative,crypto,26,26
2025-12-21,x,narrative,ev,11,11
2025-12-21,x,narrative,fintech,6,6
2025-12-21,x,narrative,media,2,2
2025-12-21,x,narrative,semis,27,27
2025-12-21,x,narrative,software,3,3
2025-12-22,x,horizon,180D,45,45
2025-12-22,x,horizon,1D,184,184
2025-12-22,x,horizon,20D,158,158
2025-12-22,x,horizon,5D,180,180
2025-12-22,x,horizon,60D,91,91
2025-12-22,x,horizon,90D,78,78
2025-12-22,x,investor_type,flow_momentum,93,93
2025-12-22,x,investor_type,fundamental,74,74
2025-12-22,x,investor_type,mixed,2,2
2025-12-22,x,investor_type,technical,49,49
2025-12-22,x,narrative,ai_infra,18,18
2025-12-22,x,narrative,consumer,6,6
2025-12-22,x,narrative,crypto,26,26
2025-12-22,x,narrative,ev,11,11
2025-12-22,x,narrative,fintech,6,6
2025-12-22,x,narrative,media,2,2
2025-12-22,x,narrative,semis,27,27
2025-12-22,x,narrative,software,3,3
2025-12-23,x,horizon,180D,45,45
2025-12-23,x,horizon,1D,184,184
2025-12-23,x,horizon,20D,163,163
2025-12-23,x,horizon,5D,180,180
2025-12-23,x,horizon,60D,92,92
2025-12-23,x,horizon,90D,83,83
2025-12-23,x,investor_type,flow_momentum,95,95
2025-12-23,x,investor_type,fundamental,74,74
2025-12-23,x,investor_type,mixed,2,2
2025-12-23,x,investor_type,technical,51,51
2025-12-23,x,narrative,ai_infra,18,18
2025-12-23,x,narrative,consumer,6,6
2025-12-23,x,narrative,crypto,26,26
2025-12-23,x,narrative,ev,12,12
2025-12-23,x,narrative,fintech,6,6
2025-12-23,x,narrative,media,2,2
2025-12-23,x,narrative,semis,27,27
2025-12-23,x,narrative,software,3,3
2025-12-24,x,horizon,180D,45,45
2025-12-24,x,horizon,1D,188,188
2025-12-24,x,horizon,20D,165,165
2025-12-24,x,horizon,5D,181,181
2025-12-24,x,horizon,60D,94,94
2025-12-24,x,horizon,90D,84,84
2025-12-24,x,investor_type,flow_momentum,98,98
2025-12-24,x,investor_type,fundamental,75,75
2025-12-24,x,investor_type,mixed,2,2
2025-12-24,x,investor_type,technical,52,52
2025-12-24,x,narrative,ai_infra,18,18
2025-12-24,x,narrative,consumer,6,6
2025-12-24,x,narrative,crypto,25,25
2025-12-24,x,narrative,ev,12,12
2025-12-24,x,narrative,fintech,6,6
2025-12-24,x,narrative,media,2,2
2025-12-24,x,narrative,semis,27,27
2025-12-24,x,narrative,software,3,3
2025-12-25,x,horizon,180D,45,45
2025-12-25,x,horizon,1D,189,189
2025-12-25,x,horizon,20D,164,164
2025-12-25,x,horizon,5D,181,181
2025-12-25,x,horizon,60D,97,97
2025-12-25,x,horizon,90D,88,88
2025-12-25,x,investor_type,flow_momentum,100,100
2025-12-25,x,investor_type,fundamental,75,75
2025-12-25,x,investor_type,mixed,2,2
2025-12-25,x,investor_type,technical,53,53
2025-12-25,x,narrative,ai_infra,18,18
2025-12-25,x,narrative,consumer,6,6
2025-12-25,x,narrative,crypto,25,25
2025-12-25,x,narrative,ev,12,12
2025-12-25,x,narrative,fintech,6,6
2025-12-25,x,narrative,media,2,2
2025-12-25,x,narrative,semis,29,29
2025-12-25,x,narrative,software,3,3
2025-12-26,x,horizon,180D,45,45
2025-12-26,x,horizon,1D,189,189
2025-12-26,x,horizon,20D,164,164
2025-12-26,x,horizon,5D,181,181
2025-12-26,x,horizon,60D,97,97
2025-12-26,x,horizon,90D,88,88
2025-12-26,x,investor_type,flow_momentum,100,100
2025-12-26,x,investor_type,fundamental,75,75
2025-12-26,x,investor_type,mixed,2,2
2025-12-26,x,investor_type,technical,53,53
2025-12-26,x,narrative,ai_infra,18,18
2025-12-26,x,narrative,consumer,6,6
2025-12-26,x,narrative,crypto,25,25
2025-12-26,x,narrative,ev,12,12
2025-12-26,x,narrative,fintech,6,6
2025-12-26,x,narrative,media,2,2
2025-12-26,x,narrative,semis,29,29
2025-12-26,x,narrative,software,3,3
2025-12-27,x,horizon,180D,45,45
2025-12-27,x,horizon,1D,188,188
2025-12-27,x,horizon,20D,169,169
2025-12-27,x,horizon,5D,183,183
2025-12-27,x,horizon,60D,97,97
2025-12-27,x,horizon,90D,88,88
2025-12-27,x,investor_type,flow_momentum,100,100
2025-12-27,x,investor_type,fundamental,76,76
2025-12-27,x,investor_type,mixed,2,2
2025-12-27,x,investor_type,technical,54,54
2025-12-27,x,narrative,ai_infra,18,18
2025-12-27,x,narrative,consumer,6,6
2025-12-27,x,narrative,crypto,26,26
2025-12-27,x,narrative,ev,12,12
2025-12-27,x,narrative,fintech,6,6
2025-12-27,x,narrative,media,2,2
2025-12-27,x,narrative,semis,29,29
2025-12-27,x,narrative,software,3,3
2025-12-28,x,horizon,180D,45,45
2025-12-28,x,horizon,1D,188,188
2025-12-28,x,horizon,20D,169,169
2025-12-28,x,horizon,5D,183,183
2025-12-28,x,horizon,60D,97,97
2025-12-28,x,horizon,90D,88,88
2025-12-28,x,investor_type,flow_momentum,100,100
2025-12-28,x,investor_type,fundamental,76,76
2025-12-28,x,investor_type,mixed,2,2
2025-12-28,x,investor_type,technical,54,54
2025-12-28,x,narrative,ai_infra,18,18
2025-12-28,x,narrative,consumer,6,6
2025-12-28,x,narrative,crypto,26,26
2025-12-28,x,narrative,ev,12,12
2025-12-28,x,narrative,fintech,6,6
2025-12-28,x,narrative,media,2,2
2025-12-28,x,narrative,semis,29,29
2025-12-28,x,narrative,software,3,3
2025-12-29,x,horizon,180D,45,45
2025-12-29,x,horizon,1D,188,188
2025-12-29,x,horizon,20D,169,169
2025-12-29,x,horizon,5D,183,183
2025-12-29,x,horizon,60D,97,97
2025-12-29,x,horizon,90D,88,88
2025-12-29,x,investor_type,flow_momentum,100,100
2025-12-29,x,investor_type,fundamental,76,76
2025-12-29,x,investor_type,mixed,2,2
2025-12-29,x,investor_type,technical,54,54
2025-12-29,x,narrative,ai_infra,18,18
2025-12-29,x,narrative,consumer,6,6
2025-12-29,x,narrative,crypto,26,26
2025-12-29,x,narrative,ev,12,12
2025-12-29,x,narrative,fintech,6,6
2025-12-29,x,narrative,media,2,2
2025-12-29,x,narrative,semis,29,29
2025-12-29,x,narrative,software,3,3
2025-12-30,x,horizon,180D,45,45
2025-12-30,x,horizon,1D,191,191
2025-12-30,x,horizon,20D,171,171
2025-12-30,x,horizon,5D,186,186
2025-12-30,x,horizon,60D,99,99
2025-12-30,x,horizon,90D,88,88
2025-12-30,x,investor_type,flow_momentum,100,100
2025-12-30,x,investor_type,fundamental,77,77
2025-12-30,x,investor_type,mixed,2,2
2025-12-30,x,investor_type,technical,54,54
2025-12-30,x,narrative,ai_infra,18,18
2025-12-30,x,narrative,consumer,6,6
2025-12-30,x,narrative,crypto,27,27
2025-12-30,x,narrative,ev,12,12
2025-12-30,x,narrative,fintech,6,6
2025-12-30,x,narrative,media,2,2
2025-12-30,x,narrative,semis,29,29
2025-12-30,x,narrative,software,3,3
2025-12-31,x,horizon,180D,45,45
2025-12-31,x,horizon,1D,195,195
2025-12-31,x,horizon,20D,173,173
2025-12-31,x,horizon,5D,191,191
2025-12-31,x,horizon,60D,101,101
2025-12-31,x,horizon,90D,89,89
2025-12-31,x,investor_type,flow_momentum,101,101
2025-12-31,x,investor_type,fundamental,77,77
2025-12-31,x,investor_type,mixed,2,2
2025-12-31,x,investor_type,technical,54,54
2025-12-31,x,narrative,ai_infra,18,18
